H,L,nu,dp,u_b,structured,hmax,order,condense,constitutive,threads,solver,it_max,tol_min,damp_fix,damp_newton,linesearch,inverse,model,tau_y,kappa,law,Velocity,Stress,Strain rate,Pressure,converged?,it
2.0,1.0,1.0,-2.0,1.0,False,0.0078125,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,1e-06,G1,3.590977479445708e-06,0.060938232146116,0.0002133034481986,0.0730763557510813,True,15
2.0,1.0,1.0,-2.0,1.0,False,0.0078125,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,1e-05,G1,2.0419367647483955e-05,0.0449860166930974,0.0002140264908594,0.0543599734335612,True,16
2.0,1.0,1.0,-2.0,1.0,False,0.0078125,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,0.0001,G1,0.0001930680683913,0.0282401182383019,0.0002992095414824,0.0345711249497582,True,17
2.0,1.0,1.0,-2.0,1.0,False,0.0078125,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,0.001,G1,0.0019154154889355,0.0127745244134235,0.0021406069753942,0.0159823755174441,True,18
2.0,1.0,1.0,-2.0,1.0,False,0.0078125,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,0.01,G1,0.0190576173587488,0.0032113779914688,0.0212237182882026,0.0041343000055165,True,17
2.0,1.0,1.0,-2.0,1.0,False,0.0078125,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,0.1,G1,0.1837349245432405,0.0004694575417659,0.2045088906294906,0.000613850473139,True,20
2.0,1.0,1.0,-2.0,1.0,False,0.0078125,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,1.0,G1,1.761864542655114,1.9483225832732961e-13,1.9578900418261376,1.4203473896428196e-08,True,7
2.0,1.0,1.0,-2.0,1.0,False,0.00390625,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,1e-08,G1,5.788151050854209e-07,0.0495745314495012,9.450726821226529e-05,0.0563006559597009,True,14
2.0,1.0,1.0,-2.0,1.0,False,0.00390625,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,1e-07,G1,6.726245659713333e-07,0.0430919141878203,9.45061538567635e-05,0.0507017290463783,True,14
2.0,1.0,1.0,-2.0,1.0,False,0.00390625,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,1e-06,G1,2.220920527913241e-06,0.0341994639913663,9.450490616159056e-05,0.0407711081292345,True,15
2.0,1.0,1.0,-2.0,1.0,False,0.00390625,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,1e-05,G1,1.94489713209599e-05,0.0243645725432852,9.653943080394252e-05,0.0293472861368874,True,16
2.0,1.0,1.0,-2.0,1.0,False,0.00390625,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,0.0001,G1,0.0001918590270718,0.0143438420334668,0.0002319816087295,0.017530906367024,True,17
2.0,1.0,1.0,-2.0,1.0,False,0.00390625,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,0.001,G1,0.0019135330833745,0.0057114504043229,0.0021323047604577,0.0071427271372218,True,17
2.0,1.0,1.0,-2.0,1.0,False,0.00390625,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,0.01,G1,0.0190558245552121,0.0012252399704587,0.0212215433795122,0.0015765722336141,True,18
2.0,1.0,1.0,-2.0,1.0,False,0.00390625,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,0.1,G1,0.1837340829090575,0.0001703508939192,0.2045079854652021,0.0002241432198601,True,23
2.0,1.0,1.0,-2.0,1.0,False,0.00390625,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,1.0,G1,1.761864542655433,1.3735859771292094e-13,1.957890026968987,2.783152237152797e-09,True,7
2.0,1.0,1.0,-2.0,1.0,False,0.03125,2,True,True,24,newton,200,1e-08,1.0,1.0,none,pardiso,Bingham,0.2,1e-08,G1,1.398188447355516e-05,0.0467325173128573,0.0008447270980649,0.052987919574156,True,15
2.0,1.0,1.0,-2.0,1.0,False,0.015625,2,True,True,24,newton,200,1e-08,1.0,1.0,none,pardiso,Bingham,0.2,1e-08,G1,3.82706874677823e-06,0.0368067156257046,0.0003314372053891,0.0426010168981779,True,14
